lat;long;place_id;place_name;place_website;place_rating;review_mean;review_std;checkins;users;place_website_4q
55.6517084;37.7405046;ChIJsbG0Ngm0SkERwmJQqGiKgWM;Медицинский Центр В Марьино;http://www.mgido.ru/;4.2;0.4;0.48989794855663565;301.0;162.0;http://www.mgido.ru
55.77151499999999;37.465644;ChIJ4Ug1ah9JtUYR9EvYWnVQRGg;Городская клиническая больница 67;http://67-больница.рф/;3.8;0.1891891891891892;0.3916588309780929;7865.0;3047.0;http://67gkb.ru
55.7238409;37.630823;ChIJ0XOafxdLtUYRZ-dEQOfLK4A;Гинекологическая Больница № 11;http://gb11.ru/;3.5;0.3333333333333333;0.4714045207910317;494.0;222.0;http://www.gb11.ru
55.638922;37.340074;ChIJA9jHpYBRtUYRxes8fzChWRg;Медиарт;http://medi-art.ru/;4.6;0.0;0.0;70.0;43.0;http://www.medi-art.ru
55.581803;37.5838041;ChIJc8QhKpKtSkERWuEsJm5CuBc;Филиал наркологической клинической больницы № 17;http://12steps.su/;4.6;;;;;
55.659299;37.74641189999999;ChIJNSFjNhK0SkER-5NVTYBLdww;Медицинская клиника IMMA;http://imma.ru/;5.0;;;;;
55.7786592;37.5228935;ChIJR44uop9JtUYRDgiM2IdFmd4;Семейная;http://semeynaya.ru/;3.2;0.0;0.0;740.0;264.0;http://semeynaya.ru
55.76320339999999;37.54369;ChIJW9Q1F35JtUYRzOqEscXsDYs;"ФГУЗ ""Центр гигиены и эпидемиологии в городе Москве"" в ЦАО";http://sescao.ru/;4.0;;;;;
55.804054;37.645039;ChIJSclD1Og1tUYR5poWXoBg6Ls;Медицинская клиника IMMA Алексеевская;http://imma.ru/;4.7;;;;;
55.74969989999999;37.3899412;ChIJ52zzsyJPtUYR9i4TAY82hgA;Медцентр ЦКБ;http://www.cchp.ru/;4.8;;;;;
55.734661;37.613443;ChIJFbBFgwZLtUYRh3f65qyRc9g;"ООО ""Центр Коррекции Слуха и Речи ""Мелфон""";http://www.melfon.ru/;4.5;;;;;
55.68187;37.5645731;ChIJAdASvOpMtUYR-TlcV-A_hls;Городской фонд ДНК-исследований;http://www.dnk-gf.ru/;2.5;0.3333333333333333;0.4714045207910317;662.0;189.0;http://www.dnk-gf.ru
55.718667;37.6251199;ChIJf9GM7hVLtUYRNqvk047KBTE;Московский областной консультативно-диагностический центр» для детей;http://mokdcd.ru/;2.9;0.0;0.0;127.0;77.0;
55.6699873;37.7587709;ChIJR7IFGD-0SkERWm5zzkGOwXc;ОЛИМП, медицинский центр, ЗАО;http://www.mcagape.ru/;4.3;0.4117647058823529;0.4921529567847503;1602.0;417.0;http://mckvt.ru
55.743278;37.63052;ChIJO2TkBPxKtUYRLqtNLU_wiH8;Медицинский центр Невро-Мед;http://www.nevromed.ru/;4.2;0.5;0.5;124.0;90.0;
55.6897173;37.8605442;ChIJz-WRFw62SkERgVONoMHub5M;Клиника ИАКИ в Жулебино;http://zhulebino.iaci.ru/;3.7;;;;;
55.74574;37.49913799999999;ChIJma1Ld1pJtUYRTF_hYGCVJMA;Витамед, Медицинский Центр;http://www.vitamed.moscow/;4.8;0.5333333333333333;0.49888765156985887;3436.0;669.0;http://www.kdpmc.ru
55.6699085;37.2909264;ChIJE2pMXrNRtUYRVzDvAnqrOCg;Альтамед+;http://www.altamedplus.ru/;3.2;0.625;0.4841229182759271;779.0;243.0;http://www.altamed-c.ru
55.866066;37.60453899999999;ChIJwReC5Bw3tUYRrAVfVthdSYU;"Детский консультативно-диагностический медицинский центр ""Здоровье человека""";http://www.detcenter.ru/;4.7;;;;;
55.7275501;37.618636;ChIJC_fyERBLtUYRsOHvkTjV0mU;Мединцентр;http://medin.ru/;4.0;0.38333333333333336;0.48619840486049415;5528.0;1342.0;http://medin.ru
55.7600519;37.5797439;ChIJY08_PcU2tUYR3rV09meFq_Y;Семейный доктор, Поликлиника № 5;http://www.fdoctor.ru/;3.0;0.21739130434782608;0.41247099915239727;4101.0;1124.0;http://www.fdoctor.ru/barrikadnaya/
55.82312259999999;37.4599189;ChIJsdyhlHJItUYRsa0P8RdqrOc;Центральная клиническая больница гражданской авиации;http://ckbga.aero/;4.4;;;;;
55.65063489999999;37.6474753;ChIJmQHugxKzSkERn26LnvefEy0;Психиатрическая клиническая больница №15;http://www.pkb15.ru/;3.9;0.3695652173913043;0.48268702850379386;8612.0;3272.0;http://gkb-15.ru
55.693421;37.556118;ChIJVQATbY5MtUYRaQKH8uoY6Gw;Центр Офтальмологии;https://oftal.ru/;5.0;0.3548387096774194;0.4784644185223008;332.0;306.0;http://zaryadyepark.ru
55.687442;37.55798;ChIJFaG-EJNMtUYRiUkv8AuGnP0;Городская клиническая больница им. В.В.Виноградова;http://gkb64.ru/;3.6;0.3564356435643564;0.47894600484941874;20177.0;7233.0;http://gkb1.ru
55.7218552;37.5663254;ChIJCRZFT5tLtUYRGUI6ySYBDjI;Первый МГМУ им. И.М. Сеченова, УКБ №4;http://sechenovclinic.ru/;3.2;0.2;0.4000000000000001;9112.0;1539.0;
55.704773;37.658418;ChIJATPWJsu0SkER-_FbpVdBhJU;Клиника Доктора Загера;http://www.zagerclinic.ru/;4.6;0.0;0.0;511.0;151.0;
55.81667539999999;37.4565475;ChIJL6gYZ25ItUYROYS7k-Q4ecA;Инфекционная клиническая больница № 1;http://ikb1.ru/;3.3;0.36;0.48;4014.0;1525.0;http://www.mosgorzdrav.ru/ikb1
55.661789;37.5267489;ChIJ7z0q_RhNtUYREBdBXBJ1JuI;Прима Медика;http://www.primamedica.ru/;3.6;0.3181818181818182;0.46577048936179993;1580.0;635.0;http://primamedica.ru
55.89501500000001;37.588832;ChIJq_ZFg0U3tUYR2yJ5b9a41vI;Здоровая семья;http://www.z7ya.ru/;3.4;;;;;
55.7467359;37.6547962;ChIJkTiVYu5KtUYRODgPhlcVWZg;Медицинский женский центр;http://medical-center-573.business.site/;4.4;0.45454545454545453;0.49792959773196915;930.0;252.0;
55.76927;37.6266001;ChIJh6npHWlKtUYRz4QxotlczgI;Клиника современных медицинских технологий «КСТ групп»;http://klinika-sovremennyh-tehnologij.ru/;3.7;0.3783783783783784;0.4849826606736854;3014.0;872.0;http://www.c-experto.ru
55.664462;37.9098;ChIJJ6gRQMq3SkERFKB9cOQKrY8;МедЭст;http://www.medestlub.ru/;5.0;;;;;
55.89242970000001;37.4779688;ChIJHQwuxE04tUYRbjcdEsh3La8;Химкинская Психиатрическая Больница № 22;http://mopb22.ru/;4.3;;;;;
55.650403;37.5974751;ChIJdRu42DkxtUYRLs-GJf5OKxI;Центр Лечения Сколиоза им. Катарины Шрот;http://skoliose.ru/about/;4.8;;;;;
55.79256169999999;37.6995795;ChIJ9cKBxwo1tUYRN7a83IRqAUs;Психиатрическая клиническая больница №3 им. В.А. Гиляровского;http://pkb3.org/;4.4;;;;;
55.872034;37.51963999999999;ChIJrdhtcoc3tUYR6kUd9RaW0JQ;Научно-исследовательский клинический институт педиатрии имени академика Ю.Е. Вельтищева ФГБОУ ВО РНИМУ им. Н.И. Пирогова Минздрава России;http://www.pedklin.ru/;3.9;;;;;
55.7652936;37.6350297;ChIJf1yZ8GZKtUYRhvqZRY6qB0I;Поликлиника №1 Российской академии наук;http://www.policlinika-ran1.ru/;4.0;0.48484848484848486;0.4997703788627467;5817.0;1991.0;http://www.ckbran.ru
55.5446332;37.7239297;ChIJK6Z4odevSkERjcSaBbXbRls;Вита Медикус;http://vitaemedicus.ru/medicinskiy-centr-no1;3.6;1.0;0.0;426.0;153.0;
55.6659799;37.7547687;ChIJ2-rHKT60SkERYkzeomOZJrg;Женская амбулатория;http://zhenskaya-ambulatoriya.ru/;5.0;;;;;
55.76247739999999;37.5960336;ChIJgTx0_TdKtUYR-lzmBVmsT60;Институт аллергологии и клинической иммунологии;http://www.iaci.ru/;3.8;0.5384615384615384;0.49851851526214314;961.0;477.0;http://www.iaci.ru
55.744508;37.688129;ChIJBTSa8rhKtUYR6kkE7_Nem9g;Медросконтракт;http://medros.ru/;4.2;0.35714285714285715;0.4791574237499549;3451.0;822.0;http://www.medros.ru
55.8903642;37.5330366;ChIJc0FOHdo5tUYRZgspLty3xvo;Городская клиническая больница имени В. В. Вересаева;http://gkb81.ru/;4.3;0.3564356435643564;0.47894600484941874;20177.0;7233.0;http://gkb1.ru
55.798711;37.7188761;ChIJtSdZbAY1tUYRyybyXELcwCQ;"Лор клиника ""Клиника уха, горла и носа""";http://www.lorlor.ru/;4.0;0.0;0.0;79.0;34.0;
55.800813;37.58248409999999;ChIJFW-9pfxJtUYRTuwVerhkaOI;Столичный докторъ;http://www.sdoctor.ru/;4.9;;;;;
55.74932399999999;37.590712;ChIJX22obLNLtUYR5i9R6dxs-WU;Моситалмед;http://mositalmed.ru/;3.1;0.3026315789473684;0.459397111844634;7920.0;1735.0;http://www.mositalmed.ru
55.765064;37.586385;ChIJz3OJRzdKtUYRLpJZpxr5mgE;Здоровье Детям;http://www.zdordet.ru/;4.2;1.0;0.0;104.0;41.0;http://www.zdordet.ru
55.7568233;37.5537396;ChIJ343MdNFLtUYRlo0PsFSaK-Q;Медико-С;http://hvatov.clinic/;3.3;0.4;0.48989794855663565;626.0;196.0;http://www.centromedmsc.ru
55.6728423;37.5487594;ChIJ79ckmedMtUYRW1r62auO6i0;Частный доктор;http://personaldoctor.ru/;5.0;0.0;0.0;357.0;87.0;
55.779129;37.5766639;ChIJTVxi9yBKtUYRTkw1_AroS9k;МЕДЭКС;http://medeks.ru/;1.0;;;;;
55.7020468;37.6797588;ChIJz38Wo8W0SkER3QQNPaWQmrE;Городская клиническая больница № 53;https://www.rlsnet.ru/hos_index_id_1240.htm;5.0;0.4117647058823529;0.49215295678475035;1753.0;792.0;
55.677782;37.725597;ChIJ927dG160SkERJ16aRhHSBHg;Центральная клиническая больница №6 ОАО РЖД;http://www.ckb6.ru/;4.3;;;;;
55.729508;37.5899828;ChIJYy7k-qBLtUYRuAWZ3Bfpb1Y;№ 9 Лечебно-диагностический Центр Министерства Обороны РФ ФГУ;http://www.9ldc.ru/;4.6;0.5294117647058824;0.4991341984846218;4605.0;1140.0;http://www.9ldc.ru
55.7914974;37.8075799;ChIJWaezphA2tUYRX2SBANkR4DQ;Семейный доктор, Поликлиника №11;http://www.fdoctor.ru/;4.2;0.3125;0.46351240544347894;721.0;227.0;http://www.fdoctor.ru/clinics/pervomaiskaya/
55.72871259999999;37.5822271;ChIJLbg-X59LtUYRzeLyrwrpA60;9-Й Лечебно-диагностический Центр Министерства Обороны;http://www.9ldc.ru/;5.0;0.5294117647058824;0.4991341984846218;4605.0;1140.0;http://www.9ldc.ru
55.7672463;37.55810849999999;ChIJxVA_UipKtUYR-bdK71SfUAY;Медцентрсервис;http://www.medcentrservis.ru/;4.8;0.0;0.0;128.0;60.0;
55.738844;37.690247;ChIJr8wJX8hKtUYRcyQx635w9WE;Детская городская поликлиника № 100;http://dgp104.ru/;4.3;0.0;0.0;302.0;67.0;
55.644046;37.523889;ChIJJ9tCdEdNtUYR1RcvxVymn5E;Медцентрсервис;http://medcentrservis.ru/;4.2;0.0;0.0;128.0;60.0;
55.5913778;37.5387346;ChIJbzXD76zFtEYRFX3bj4fsCuc;INVITRO;https://www.invitro.ru/offices/moscow/clinic.php?ID=24472;5.0;;;;;
55.68992129999999;37.8130426;ChIJn0S2TNu1SkERhoLi1rTWm_s;Госпиталь Для Ветеранов Войн № 2;http://mosgorzdrav.ru/gvv2;4.1;0.14285714285714285;0.34992710611188266;1542.0;682.0;
55.6376364;37.54225539999999;ChIJ2eJqv0pNtUYRS8Kq9tRGZNw;Центр В.И.Дикуля;http://www.dikul.net/;3.8;0.375;0.4841229182759271;1217.0;400.0;http://www.dikul.org
55.7639888;37.6202384;ChIJcY5RQ0dKtUYRfsAuuGFz_hg;Камелот;https://www.wildberries.ru/brands/camelot;4.3;0.4;0.48989794855663565;2764.0;215.0;http://kamelot-gym.ru
55.798308;37.8109047;ChIJh3jFTco0tUYRldSA4lsbtaE;"Морозовская Детская Клиническая Больница, Филиал № 2 ""Измайловская больница""";http://морозовская.рф/;3.9;;;;;
55.715952;37.6093699;ChIJn-UOgWxLtUYRggTrMq-BwCY;Центр 2 Планирования Семьи И Репродукции;http://cpsr2.com/home;4.0;0.25806451612903225;0.43756967633066246;8708.0;2760.0;
55.714892;37.610076;ChIJBwShm2tLtUYR4KkBK5GxDw8;Здоровое поколение;http://www.z-p.ru/;4.2;0.42857142857142855;0.49487165930539345;1402.0;525.0;
55.79090499999999;37.819978;ChIJr5suFzHLSkERrfiFyd5F618;Пироговский Центр;http://www.pirogov-center.ru/;4.0;0.3548387096774194;0.4784644185223008;332.0;306.0;http://zaryadyepark.ru
55.894704;37.3998849;ChIJtQiA1b84tUYRBEioXlqT42o;Медицинская клиника IMMA Куркино;http://imma.ru/;4.2;;;;;
55.81603550000001;37.51201229999999;ChIJhV2JqDFItUYRmR43vJ_IeQ0;СМ-Клиника;http://www.smclinic.ru/clinics/sm-klinika-na-ul-kosmonavta-volkova/;4.5;0.23728813559322035;0.4254203524749537;5049.0;1752.0;
55.642398;37.4127499;ChIJH26Ij25StUYRSQdnYO7MwF4;Городская клиническая больница № 17;http://gkb17.ru/;3.4;0.3076923076923077;0.46153846153846156;1721.0;652.0;http://www.klinika-17.ru
55.6542887;37.4901206;ChIJGzoIwwpNtUYRdQPm_VljZCI;Голд Сан-Тропе;http://goldsantrope.ru/;4.5;;;;;
55.83260509999999;37.6618523;ChIJudf8hCo0tUYRdqevxpRiKxo;Персона-мед, Медицинская Клиника;http://persona-med.ru/;3.0;0.6;0.48989794855663565;1502.0;496.0;http://www.nrmed.ru/rus/contacts/filial-na-sretenke/
55.8021919;37.539421;ChIJ61tBgcZJtUYRR0XJfEXnFYA;Частная Детская Клиника;http://childclinic.ru/;5.0;1.0;0.0;174.0;43.0;http://childclinic.ru
55.7754;37.61831;ChIJR-UgthRKtUYRd5tb6nvEsmk;Клиника снижения веса, центр доктора Гаврилова;http://doctorgavrilov.ru/;3.7;0.0;0.0;148.0;61.0;
55.91705759999999;37.8571488;ChIJFwJBmIottUYRcwZvUgZOjr8;Городская Больница №2;http://lpumgb2.korolev-net.ru/;2.0;0.3333333333333333;0.4714045207910317;382.0;138.0;
55.6517756;37.7697876;ChIJAXnJqB20SkERrAeFErcK21s;СитиМед;http://www.cutumed.ru/;5.0;0.0;0.0;53.0;31.0;
